测量电压值（采集30分钟，每秒钟记录50次）,测量电流值（采集30分钟，每秒钟记录50次）,测量功率值（采集30分钟，每秒钟记录50次）
225.68,0.02607,4.5355
225.68,0.025835,4.556
225.68,0.025947,4.5044
225.68,0.026266,4.5945
225.68,0.025859,4.505
225.68,0.02583,4.5324
225.68,0.02602,4.5455
225.68,0.025993,4.5391
225.68,0.025822,4.5131
225.68,0.026184,4.5796
225.68,0.025923,4.5512
225.68,0.026047,4.5425
225.68,0.026011,4.5496
225.68,0.02589,4.5449
225.68,0.025937,4.5274
225.68,0.025952,4.544
225.68,0.025975,4.5458
225.68,0.025883,4.5489
225.68,0.025941,4.55
225.68,0.026102,4.5437
225.68,0.025947,4.575
225.68,0.025997,4.532
225.68,0.026059,4.5463
225.68,0.025915,4.5395
225.68,0.026109,4.5686
225.68,0.026022,4.5414
225.68,0.025984,4.5313
225.68,0.026073,4.5739
225.68,0.026212,4.6084
225.68,0.026261,4.6191
225.68,0.026189,4.5946
225.68,0.025957,4.5232
225.68,0.026017,4.5322
225.68,0.025883,4.5067
225.68,0.026112,4.5651
225.68,0.025947,4.5387
225.68,0.025898,4.5593
225.68,0.025983,4.5756
225.68,0.025934,4.5163
225.68,0.026068,4.5855
225.68,0.026108,4.5848
225.68,0.026039,4.5397
225.68,0.026052,4.525
225.68,0.025855,4.5132
225.68,0.025949,4.5335
225.68,0.026105,4.5689
225.68,0.025893,4.5146
225.68,0.026119,4.5581
225.68,0.026176,4.5916
225.68,0.025911,4.5486
225.68,0.025984,4.5218
225.68,0.025796,4.4964
225.68,0.025911,4.5416
225.68,0.026249,4.5769
225.68,0.025955,4.5481
225.68,0.026026,4.5427
225.68,0.026029,4.5488
225.68,0.026059,4.5655
225.68,0.025948,4.536
225.68,0.026095,4.5644
225.68,0.025896,4.5297
225.68,0.02601,4.5463
225.68,0.025995,4.548
225.68,0.025933,4.522
225.68,0.025955,4.5421
225.68,0.025929,4.5383
225.68,0.02601,4.5442
225.68,0.025952,4.5597
225.68,0.025922,4.5215
225.68,0.025818,4.5439
225.68,0.026027,4.5472
225.68,0.026141,4.5863
225.68,0.02596,4.5077
225.68,0.025937,4.5101
225.68,0.025926,4.5198
225.68,0.026067,4.5623
225.68,0.026003,4.5489
225.68,0.026067,4.5489
225.68,0.026048,4.5391
225.68,0.026203,4.5853
225.68,0.02593,4.5309
225.68,0.026149,4.5702
225.68,0.026031,4.5451
225.68,0.026054,4.552
225.68,0.026116,4.5648
225.68,0.026123,4.5761
225.68,0.025967,4.5451
225.68,0.026067,4.5616
225.68,0.026167,4.5861
225.68,0.026042,4.5591
225.68,0.025897,4.5273
225.68,0.025933,4.5528
225.68,0.02589,4.5327
225.68,0.025928,4.5203
225.68,0.026009,4.5791
225.68,0.02585,4.5104
225.68,0.026185,4.5941
225.68,0.026021,4.5577
225.68,0.026152,4.5962
225.68,0.02608,4.5508
225.68,0.026185,4.5876
225.68,0.026018,4.554
225.68,0.026059,4.5574
225.68,0.026007,4.539
225.68,0.026087,4.5689
225.68,0.026003,4.529
225.68,0.02595,4.5385
225.68,0.025955,4.5315
225.68,0.025952,4.5174
225.68,0.025939,4.5442
225.68,0.025943,4.5587
225.68,0.02602,4.5599
225.68,0.026128,4.5989
225.68,0.02607,4.5499
225.68,0.026016,4.5689
225.68,0.0259,4.551
225.68,0.025883,4.5415
225.68,0.025966,4.5557
225.68,0.025773,4.5071
225.68,0.026085,4.5635
225.68,0.026153,4.5609
225.68,0.025907,4.532
225.68,0.025801,4.5153
225.68,0.025942,4.5704
225.68,0.025965,4.5295
225.68,0.025911,4.526
225.68,0.025967,4.5519
225.68,0.025888,4.5432
225.68,0.026119,4.5864
225.68,0.025958,4.5646
225.68,0.025847,4.5215
225.68,0.025915,4.5352
225.68,0.025906,4.5375
225.68,0.026056,4.542
225.68,0.026098,4.5713
225.68,0.025919,4.5246
225.68,0.025973,4.5563
225.68,0.025974,4.5486
225.68,0.025873,4.5228
225.68,0.025995,4.5448
225.68,0.026141,4.5784
225.68,0.026062,4.5577
225.68,0.025987,4.5386
225.68,0.02589,4.5314
225.68,0.026143,4.5815
225.68,0.026008,4.5461
225.68,0.025846,4.5222
225.68,0.025893,4.5448
225.68,0.026059,4.5749
225.68,0.026063,4.5503
225.68,0.026009,4.5616
225.68,0.025933,4.5342
225.68,0.026043,4.5581
225.68,0.025849,4.5504
225.68,0.026054,4.5702
225.68,0.025876,4.5205
225.68,0.026025,4.5887
225.68,0.026056,4.5609
225.68,0.025934,4.5265
225.68,0.026036,4.5566
225.68,0.026075,4.575
225.68,0.026087,4.5617
225.68,0.025993,4.5744
225.68,0.026101,4.5574
225.68,0.026194,4.5777
225.68,0.026058,4.5457
225.68,0.026101,4.5796
225.68,0.025874,4.5253
225.68,0.025964,4.5379
225.68,0.025939,4.5456
225.68,0.026095,4.594
225.68,0.026042,4.5499
225.68,0.026074,4.5721
225.68,0.026098,4.5715
225.68,0.026196,4.5763
225.68,0.025872,4.5056
225.68,0.02606,4.57
225.68,0.025964,4.5506
225.68,0.025912,4.5433
225.68,0.025921,4.5384
225.68,0.02598,4.5305
225.68,0.026056,4.567
225.68,0.026192,4.5763
225.68,0.025953,4.5248
225.68,0.025988,4.5595
225.68,0.026069,4.576
225.68,0.026121,4.5693
225.68,0.026049,4.5455
225.68,0.026068,4.5421
225.68,0.02608,4.5799
225.68,0.025807,4.5127
225.68,0.026093,4.5545
225.68,0.026135,4.5404
225.68,0.025959,4.5498
225.68,0.026018,4.5445
225.68,0.025977,4.5487
225.68,0.026082,4.5526
225.68,0.025919,4.5564
225.68,0.026104,4.5527
225.68,0.026003,4.5408
225.68,0.02601,4.5397
225.68,0.025886,4.5495
225.68,0.026002,4.5515
225.68,0.02604,4.5551
225.68,0.02605,4.537
225.68,0.025838,4.527
225.68,0.025852,4.5301
225.68,0.02599,4.5291
225.68,0.025905,4.4991
225.68,0.025904,4.5123
225.68,0.026089,4.5704
225.68,0.025821,4.5178
225.68,0.026302,4.5939
225.68,0.026029,4.5629
225.68,0.026024,4.5601
225.68,0.025933,4.523
225.68,0.025924,4.5398
225.68,0.025972,4.5202
225.68,0.025905,4.531
225.68,0.02606,4.5405
225.68,0.02601,4.5474
225.68,0.026123,4.5938
225.68,0.025995,4.544
225.68,0.026135,4.606
225.68,0.025891,4.546
225.68,0.02594,4.5264
225.68,0.026082,4.5659
225.68,0.026053,4.5557
225.68,0.025908,4.5458
225.68,0.026086,4.6048
225.68,0.026038,4.5468
225.68,0.025877,4.5381
225.68,0.026115,4.5799
225.68,0.026038,4.5648
225.68,0.025941,4.5333
225.68,0.026251,4.599
225.68,0.025867,4.5125
225.68,0.02604,4.6008
225.68,0.026103,4.5693
225.68,0.026142,4.5734
225.68,0.025975,4.5213
225.68,0.025923,4.5435
225.68,0.025869,4.537
225.68,0.025845,4.52
225.68,0.025843,4.5307
225.68,0.026054,4.5822
225.68,0.025964,4.5488
225.68,0.025961,4.5324
225.68,0.025833,4.5232
225.68,0.025933,4.5166
225.68,0.025861,4.5493
225.68,0.026078,4.5767
225.68,0.026012,4.5657
225.68,0.026024,4.5451
225.68,0.02595,4.5465
225.68,0.026244,4.5969
225.68,0.025969,4.5415
225.68,0.026001,4.5656
225.68,0.025849,4.5257
225.68,0.025937,4.5426
225.68,0.026,4.5582
225.68,0.025952,4.5458
225.68,0.026147,4.5769
225.68,0.025936,4.563
225.68,0.026027,4.5699
225.68,0.025841,4.5188
225.68,0.026099,4.565
225.68,0.026217,4.6151
225.68,0.025993,4.5839
225.68,0.02584,4.5224
225.68,0.026012,4.5403
225.68,0.025872,4.5336
225.68,0.026055,4.5569
225.68,0.026098,4.5782
225.68,0.025973,4.5442
225.68,0.026069,4.5741
225.68,0.026114,4.5734
225.68,0.025899,4.5432
225.68,0.026237,4.6009
225.68,0.026023,4.5839
225.68,0.025995,4.5421
225.68,0.025889,4.5286
225.68,0.02585,4.5183
225.68,0.026076,4.5564
225.68,0.025941,4.5542
225.68,0.025855,4.5039
225.68,0.025938,4.5459
225.68,0.025954,4.5541
225.68,0.025935,4.5592
225.68,0.025812,4.5224
225.68,0.026038,4.5772
225.68,0.026167,4.5578
225.68,0.025916,4.5326
225.68,0.026128,4.5778
225.68,0.025935,4.5653
225.68,0.026038,4.549
225.68,0.026101,4.5751
225.68,0.025908,4.5439
225.68,0.025907,4.5372
225.68,0.025872,4.5265
225.68,0.026072,4.5728
225.68,0.026077,4.5619
225.68,0.025873,4.5169
225.68,0.026116,4.5936
225.68,0.026014,4.5444
225.68,0.026063,4.5689
225.68,0.026155,4.5699
225.68,0.025752,4.5315
225.68,0.026071,4.5391
225.68,0.026006,4.538
225.68,0.026006,4.544
225.68,0.026116,4.5722
225.68,0.025912,4.5327
225.68,0.025849,4.5125
225.68,0.025845,4.5138
225.68,0.026009,4.5196
225.68,0.025887,4.4972
225.68,0.026184,4.5788
225.68,0.026025,4.5297
225.68,0.025876,4.5107
225.68,0.026009,4.5433
225.68,0.025993,4.5775
225.68,0.026124,4.5701
225.68,0.026001,4.566
225.68,0.025976,4.5618
225.68,0.025989,4.5421
225.68,0.025931,4.5544
225.68,0.026055,4.5766
225.68,0.026094,4.5688
225.68,0.026004,4.5492
225.68,0.026266,4.5891
225.68,0.025952,4.5362
225.68,0.025956,4.5498
225.68,0.025924,4.5616
225.68,0.025885,4.5454
225.68,0.025829,4.5044
225.68,0.026026,4.558
225.68,0.026091,4.5669
225.68,0.02593,4.5215
225.68,0.025971,4.5415
225.68,0.026148,4.574
225.68,0.026163,4.6075
225.67,0.025798,4.5168
225.67,0.025867,4.5235
225.67,0.02592,4.557
225.67,0.026006,4.5487
225.67,0.025922,4.5144
225.67,0.026134,4.5503
225.67,0.025993,4.5778
225.67,0.026184,4.5846
225.67,0.026079,4.538
225.67,0.025873,4.5216
225.67,0.025813,4.5248
225.67,0.025848,4.5311
225.67,0.025753,4.5007
225.67,0.026026,4.5406
225.67,0.026077,4.5675
225.67,0.026002,4.5289
225.67,0.026071,4.5749
225.67,0.025784,4.5453
225.67,0.025869,4.5151
225.67,0.025941,4.551
225.67,0.025841,4.499
225.67,0.025818,4.5418
225.67,0.026003,4.539
225.67,0.026071,4.5697
225.67,0.025968,4.5426
225.67,0.026014,4.5602
225.67,0.026042,4.5569
225.67,0.026149,4.5716
225.67,0.025872,4.49
225.67,0.025801,4.5153
225.67,0.026185,4.5971
225.67,0.025867,4.5155
225.67,0.02592,4.533
225.67,0.025882,4.5467
225.67,0.025857,4.501
225.67,0.025798,4.5187
225.67,0.025953,4.5477
225.67,0.025824,4.5065
225.67,0.026082,4.5575
225.67,0.026051,4.5258
225.67,0.026156,4.5747
225.67,0.02592,4.5461
225.67,0.025948,4.535
225.67,0.025991,4.5615
225.67,0.026098,4.5886
225.67,0.026094,4.5739
225.67,0.0261,4.5752
225.67,0.025794,4.5118
225.67,0.026011,4.5609
225.67,0.026104,4.5736
225.67,0.026051,4.5671
225.67,0.025993,4.5669
225.67,0.026016,4.5395
225.67,0.026076,4.5636
225.67,0.026079,4.544
225.67,0.026087,4.5577
225.67,0.026145,4.601
225.67,0.025853,4.524
225.67,0.025978,4.5432
225.67,0.026037,4.5711
225.67,0.026144,4.5629
225.67,0.026124,4.575
225.67,0.025918,4.5183
225.67,0.025996,4.5591
225.67,0.02609,4.5766
225.67,0.026153,4.5675
225.67,0.025835,4.4945
225.67,0.025966,4.5418
225.67,0.025899,4.5043
225.67,0.025917,4.5498
225.67,0.026009,4.5449
225.67,0.02614,4.5768
225.67,0.025987,4.5277
225.67,0.026009,4.5672
225.67,0.026182,4.6016
225.67,0.025974,4.5542
225.67,0.026083,4.5407
225.67,0.026075,4.5965
225.67,0.026011,4.5434
225.67,0.026051,4.5719
225.67,0.025972,4.5291
225.67,0.025906,4.5213
225.67,0.026131,4.5561
225.67,0.026125,4.5922
225.67,0.025816,4.5347
225.67,0.025984,4.5352
225.67,0.025854,4.5263
225.67,0.026072,4.5711
225.67,0.026004,4.5567
225.67,0.02602,4.5509
225.67,0.026134,4.5783
225.67,0.025866,4.5392
225.67,0.025962,4.5338
225.67,0.025867,4.5356
225.67,0.025977,4.5325
225.67,0.025877,4.5234
225.67,0.02602,4.5363
225.67,0.026008,4.5556
225.67,0.025847,4.5211
225.67,0.025912,4.5301
225.67,0.025845,4.5051
225.67,0.025862,4.5236
225.67,0.026132,4.5541
225.67,0.025867,4.5374
225.67,0.025976,4.5702
225.67,0.025894,4.532
225.67,0.026093,4.5789
225.67,0.02596,4.5381
225.67,0.025955,4.5436
225.67,0.026185,4.5893
225.67,0.025898,4.5148
225.67,0.026105,4.583
225.67,0.025993,4.5527
225.67,0.02608,4.5674
225.67,0.026147,4.5569
225.67,0.026135,4.5724
225.67,0.025965,4.5323
225.67,0.026066,4.556
225.67,0.025919,4.5286
225.67,0.026125,4.5904
225.67,0.026107,4.5563
225.67,0.026023,4.5372
225.67,0.02595,4.5142
225.67,0.026021,4.5366
225.67,0.02593,4.5344
225.67,0.025958,4.5685
225.67,0.026013,4.5548
225.67,0.025996,4.5378
225.67,0.025935,4.5545
225.67,0.026013,4.564
225.67,0.026023,4.5607
225.67,0.02594,4.5467
225.67,0.025987,4.5301
225.67,0.025882,4.5543
225.67,0.025941,4.5331
225.67,0.026005,4.5556
225.67,0.025948,4.5203
225.67,0.026174,4.5674
225.67,0.02619,4.5972
225.67,0.025936,4.5212
225.67,0.026065,4.5619
225.67,0.025915,4.5173
225.67,0.025997,4.5313
225.67,0.025969,4.5682
225.67,0.025991,4.5704
225.67,0.026025,4.5717
225.67,0.026007,4.5306
225.67,0.026007,4.533
225.67,0.025985,4.5787
225.67,0.025937,4.5467
225.67,0.02603,4.5562
225.67,0.025828,4.5128
225.67,0.026041,4.5399
225.67,0.026084,4.5527
225.67,0.026149,4.5824
225.67,0.025961,4.5469
225.67,0.026115,4.5858
225.67,0.025991,4.5516
225.67,0.02613,4.5432
225.67,0.025933,4.5402
225.67,0.026088,4.5562
225.67,0.02597,4.5432
225.67,0.025971,4.5213
225.67,0.025846,4.5226
225.67,0.025951,4.5581
225.67,0.025981,4.5644
225.67,0.026023,4.5448
225.67,0.025972,4.5274
225.67,0.025936,4.5038
225.67,0.02592,4.5319
225.67,0.026081,4.5637
225.67,0.026053,4.5301
225.67,0.025958,4.5456
225.67,0.025948,4.5228
225.67,0.025913,4.5221
225.67,0.026064,4.5518
225.67,0.025997,4.5477
225.67,0.026026,4.5529
225.67,0.026231,4.5914
225.67,0.025971,4.5279
225.67,0.026031,4.534
225.67,0.026011,4.545
225.67,0.026027,4.5499
225.67,0.026044,4.5655
225.67,0.025885,4.5262
225.67,0.026002,4.5592
225.67,0.026016,4.5447
225.67,0.026033,4.5635
225.67,0.025905,4.5512
225.67,0.026032,4.5754
225.67,0.025993,4.5574
225.67,0.025927,4.54
225.67,0.025965,4.5556
225.67,0.026063,4.5547
225.67,0.026065,4.5434
225.67,0.025869,4.5169
225.67,0.026102,4.5689
225.67,0.025973,4.5267
225.67,0.026104,4.5689
225.67,0.026102,4.5678
225.67,0.025875,4.5006
225.67,0.026015,4.5394
225.67,0.025954,4.5531
225.67,0.026122,4.5932
225.67,0.025915,4.5494
225.67,0.026032,4.5645
225.67,0.025987,4.5457
225.67,0.025932,4.5327
225.67,0.026004,4.5344
225.67,0.025941,4.5629
225.67,0.026006,4.5284
225.67,0.025955,4.548
225.67,0.026004,4.537
225.67,0.026088,4.5517
225.67,0.026,4.5486
225.67,0.025811,4.5127
225.67,0.026123,4.5733
225.67,0.025873,4.5257
225.67,0.025973,4.5442
225.67,0.02584,4.535
225.67,0.02597,4.5333
225.67,0.026091,4.5765
225.67,0.025984,4.5658
225.67,0.026067,4.5416
225.67,0.026112,4.5676
225.67,0.025945,4.5473
225.67,0.026047,4.5329
225.67,0.025822,4.5171
225.67,0.025949,4.5745
225.67,0.025977,4.53
225.67,0.026054,4.5701
225.67,0.026064,4.5975
225.67,0.025904,4.5422
225.67,0.025877,4.503
225.67,0.025849,4.5254
225.67,0.025882,4.5555
225.67,0.026041,4.5621
225.67,0.025976,4.5524
225.67,0.025949,4.5443
225.67,0.026077,4.5793
225.67,0.026055,4.5425
225.67,0.026132,4.5773
225.67,0.025952,4.543
225.67,0.026153,4.551
225.67,0.025811,4.4911
225.67,0.025969,4.5184
225.67,0.025941,4.5371
225.67,0.026101,4.5781
225.67,0.026171,4.5799
225.67,0.02595,4.5721
225.67,0.025944,4.5388
225.67,0.025911,4.5403
225.67,0.026016,4.5598
225.67,0.026011,4.5301
225.67,0.025812,4.5113
225.67,0.02588,4.5317
225.67,0.026134,4.5651
225.67,0.026011,4.5638
225.67,0.026021,4.5334
225.67,0.025879,4.5026
225.67,0.02612,4.5661
225.67,0.025735,4.5171
225.67,0.025981,4.5482
225.67,0.025938,4.5224
225.67,0.025858,4.53
225.67,0.025798,4.5133
225.67,0.025868,4.5251
225.67,0.025958,4.5192
225.67,0.025932,4.5558
225.67,0.026026,4.5579
225.67,0.025974,4.5594
225.67,0.025955,4.5348
225.67,0.025932,4.532
225.67,0.026098,4.5398
225.67,0.025909,4.5078
225.67,0.026021,4.5452
225.67,0.025884,4.5226
225.67,0.02606,4.5729
225.67,0.026014,4.5532
225.67,0.026006,4.543
225.67,0.025892,4.5464
225.67,0.025949,4.5207
225.67,0.026124,4.5706
225.67,0.026107,4.5747
225.67,0.02594,4.53
225.67,0.025927,4.5569
225.67,0.025959,4.5409
225.67,0.025945,4.5302
225.67,0.02612,4.5942
225.67,0.026134,4.5848
225.67,0.026028,4.5659
225.67,0.026016,4.5685
225.67,0.025863,4.5169
225.67,0.026055,4.5618
225.67,0.025911,4.5537
225.67,0.025896,4.5376
225.67,0.025792,4.5128
225.67,0.025996,4.5492
225.67,0.025988,4.5777
225.67,0.026046,4.5741
225.67,0.025931,4.5273
225.67,0.026055,4.5632
225.67,0.026029,4.5581
225.67,0.026128,4.5741
225.67,0.026009,4.5623
225.67,0.026107,4.562
225.67,0.025932,4.5357
225.67,0.026006,4.5579
225.67,0.026079,4.5606
225.67,0.026102,4.5833
225.67,0.025986,4.5486
225.67,0.02592,4.5251
225.67,0.026109,4.5659
225.67,0.026198,4.5951
225.67,0.026002,4.5405
225.67,0.02599,4.5357
225.67,0.025933,4.5228
225.67,0.025875,4.5162
225.67,0.025946,4.5233
225.67,0.026005,4.5499
225.67,0.026095,4.5474
225.67,0.025986,4.5474
225.67,0.025995,4.5568
225.67,0.026073,4.5715
225.67,0.02576,4.5258
225.67,0.026067,4.5558
225.67,0.025937,4.5381
225.67,0.025824,4.4964
225.67,0.025926,4.5443
225.67,0.02613,4.5751
225.67,0.026101,4.5798
225.67,0.025694,4.5188
225.67,0.026026,4.5497
225.67,0.025918,4.5428
225.67,0.025937,4.551
225.67,0.026167,4.5574
225.67,0.025942,4.5398
225.67,0.02594,4.5707
225.67,0.026077,4.5681
225.67,0.02608,4.574
225.67,0.026076,4.563
225.67,0.025905,4.5649
225.67,0.026048,4.5595
225.67,0.026061,4.5325
225.67,0.025929,4.537
225.67,0.02612,4.5554
225.67,0.025942,4.5161
225.67,0.026018,4.5579
225.67,0.025988,4.5443
225.67,0.025875,4.5022
225.67,0.026248,4.5861
225.67,0.025951,4.5361
225.67,0.026078,4.5756
225.67,0.025963,4.5557
225.67,0.025948,4.5207
225.67,0.025902,4.5334
225.67,0.025833,4.5248
225.67,0.025885,4.5174
225.67,0.025915,4.5217
225.67,0.025804,4.5404
225.67,0.025895,4.5261
225.67,0.025957,4.544
225.67,0.025856,4.5315
225.67,0.026093,4.5768
225.67,0.026031,4.5622
225.67,0.025872,4.5612
225.67,0.025892,4.5291
225.67,0.02599,4.5606
225.67,0.025974,4.5098
225.67,0.025963,4.549
225.67,0.026023,4.5279
225.67,0.025906,4.548
225.67,0.026024,4.5768
225.67,0.025902,4.5401
225.67,0.02594,4.5408
225.67,0.025914,4.5256
225.67,0.026189,4.5813
225.67,0.025829,4.5548
225.67,0.026084,4.5634
225.67,0.025953,4.5696
225.67,0.026069,4.5868
225.67,0.025957,4.5342
225.67,0.025974,4.5405
225.67,0.025797,4.5077
225.67,0.026177,4.5741
225.67,0.025793,4.5309
225.67,0.026042,4.5425
225.67,0.026194,4.5679
225.67,0.025918,4.5464
225.67,0.02593,4.5264
225.67,0.025847,4.5091
225.67,0.025941,4.5276
225.67,0.02587,4.5282
225.67,0.026063,4.5675
225.67,0.026148,4.5684
225.67,0.026111,4.5863
225.67,0.025838,4.5066
225.67,0.02602,4.5595
225.67,0.025901,4.5283
225.67,0.026188,4.5821
225.67,0.025984,4.535
225.67,0.025983,4.5657
225.67,0.02616,4.5524
225.67,0.026076,4.5945
225.67,0.025824,4.5249
225.67,0.026149,4.596
225.67,0.025936,4.5371
225.67,0.025923,4.5223
225.67,0.02604,4.5623
225.67,0.026032,4.5591
225.67,0.025903,4.5696
225.67,0.026007,4.5565
225.67,0.026169,4.5713
225.67,0.026045,4.5677
225.67,0.025834,4.5447
225.67,0.02603,4.5433
225.67,0.025972,4.5304
225.67,0.025911,4.5147
225.67,0.025955,4.5434
225.67,0.02586,4.5142
225.67,0.025901,4.5245
225.67,0.026098,4.5693
225.67,0.02582,4.532
225.67,0.025976,4.5408
225.67,0.025774,4.5118
225.67,0.026031,4.5683
225.67,0.025972,4.5717
225.67,0.025893,4.5181
225.67,0.026023,4.5907
225.67,0.026037,4.5783
225.67,0.025907,4.5515
225.67,0.025986,4.5229
225.67,0.025925,4.542
225.67,0.026114,4.5767
225.67,0.025911,4.5224
225.67,0.026057,4.5723
225.67,0.026005,4.5336
225.67,0.026208,4.5479
225.67,0.025951,4.571
225.67,0.025873,4.5106
225.67,0.025948,4.5594
225.67,0.026032,4.5608
225.67,0.026175,4.5623
225.67,0.025866,4.5008
225.67,0.025938,4.5345
225.67,0.025912,4.5244
225.67,0.025782,4.5538
225.67,0.025912,4.5477
225.67,0.026009,4.5465
225.67,0.025884,4.537
225.67,0.025985,4.5465
225.67,0.02586,4.5372
225.67,0.025949,4.5479
225.67,0.025843,4.5079
225.67,0.026109,4.6036
225.67,0.026108,4.5778
225.67,0.026146,4.5766
225.67,0.026128,4.5758
225.67,0.025988,4.5313
225.67,0.026015,4.5483
225.67,0.026043,4.5534
225.67,0.025842,4.4951
225.67,0.026284,4.57
225.67,0.025985,4.5692
225.67,0.025952,4.5495
225.67,0.025866,4.5211
225.67,0.026093,4.5743
225.67,0.02608,4.5579
225.67,0.02588,4.526
225.67,0.025923,4.5266
225.67,0.026079,4.5677
225.67,0.02598,4.5642
225.67,0.026032,4.5639
225.67,0.0259,4.5107
225.67,0.025942,4.4931
225.67,0.026065,4.5475
225.67,0.026009,4.5452
225.67,0.025954,4.5451
225.67,0.025787,4.5138
225.67,0.025996,4.5638
225.67,0.02607,4.5662
225.67,0.026103,4.5764
225.67,0.025879,4.5259
225.67,0.025939,4.5347
225.67,0.025956,4.5366
225.67,0.026298,4.6201
225.67,0.026124,4.583
225.67,0.025994,4.5256
225.67,0.025955,4.5366
225.67,0.025911,4.5149
225.67,0.02607,4.5803
225.67,0.025812,4.5196
225.67,0.025943,4.5421
225.67,0.025983,4.5377
225.67,0.026097,4.5781
225.67,0.025869,4.5164
225.67,0.026028,4.5606
225.67,0.025969,4.5349
225.67,0.026153,4.5541
225.67,0.025961,4.5333
225.67,0.025917,4.5131
225.67,0.025934,4.5464
225.67,0.026038,4.5752
225.67,0.026243,4.594
225.67,0.025789,4.5156
225.67,0.026029,4.5605
225.67,0.026068,4.5684
225.67,0.025989,4.5727
225.67,0.025938,4.5521
225.67,0.026044,4.5629
225.67,0.025849,4.5628
225.67,0.025971,4.554
225.67,0.025865,4.5174
225.67,0.025947,4.5427
225.67,0.025829,4.5294
225.67,0.025995,4.5552
225.67,0.025937,4.5532
225.67,0.026003,4.5448
225.67,0.026224,4.5864
225.67,0.025922,4.5285
225.67,0.025949,4.5715
225.67,0.026099,4.5689
225.67,0.025792,4.5019
225.67,0.025773,4.5131
225.67,0.026118,4.5876
225.67,0.026151,4.6229
225.67,0.025937,4.5476
225.67,0.025862,4.5357
225.67,0.025956,4.5426
225.67,0.025957,4.5707
225.67,0.025978,4.5389
225.67,0.025853,4.5265
225.67,0.025879,4.5517
225.67,0.025904,4.5327
225.67,0.026179,4.5832
225.67,0.026015,4.5353
225.67,0.025988,4.5268
225.67,0.026043,4.5454
225.67,0.02598,4.5321
225.67,0.025967,4.5521
225.67,0.026064,4.5719
225.67,0.026144,4.5659
225.67,0.025974,4.5451
225.67,0.025971,4.5403
225.67,0.02588,4.5181
225.67,0.025923,4.5644
225.67,0.02598,4.5323
225.67,0.026011,4.5626
225.67,0.026032,4.5664
225.67,0.025799,4.5298
225.67,0.025985,4.5555
225.67,0.025973,4.5228
225.67,0.0259,4.5242
225.67,0.026112,4.5555
225.67,0.025875,4.5313
225.67,0.026038,4.55
225.67,0.026125,4.587
225.67,0.026013,4.5573
225.67,0.026141,4.5634
225.67,0.026095,4.5539
225.67,0.025992,4.5364
225.67,0.026036,4.5518
225.67,0.026015,4.5327
225.67,0.026124,4.5775
225.67,0.026184,4.5684
225.67,0.026049,4.5498
225.67,0.026045,4.5632
225.67,0.026029,4.5409
225.67,0.026001,4.5519
225.67,0.025969,4.5423
225.67,0.0261,4.5544
225.67,0.02594,4.5282
225.67,0.026203,4.5832
225.67,0.026064,4.5511
225.67,0.025973,4.5205
225.67,0.02596,4.5608
225.67,0.026004,4.5463
225.67,0.025903,4.5078
225.67,0.026032,4.5429
225.67,0.026209,4.5747
225.67,0.02593,4.5412
225.67,0.025942,4.5298
225.67,0.026025,4.558
225.67,0.025876,4.53
225.67,0.026034,4.5513
225.67,0.026064,4.5683
225.67,0.026014,4.5399
225.67,0.026091,4.5521
225.67,0.026037,4.5657
225.67,0.026171,4.5742
225.67,0.026113,4.5621
225.67,0.025992,4.555
225.67,0.026074,4.5604
225.67,0.025988,4.5441
225.67,0.026042,4.5439
225.67,0.026027,4.5474
225.67,0.026034,4.5738
225.67,0.025938,4.5342
225.67,0.025837,4.5274
225.67,0.026016,4.5603
225.67,0.026001,4.5281
225.67,0.025891,4.5363
225.67,0.026106,4.589
225.67,0.026027,4.556
225.67,0.026141,4.556
225.67,0.026196,4.607
225.67,0.026064,4.5526
225.67,0.026015,4.5542
225.67,0.026037,4.5382
225.67,0.026108,4.5733
225.67,0.025833,4.5437
225.67,0.02604,4.5621
225.67,0.026127,4.5868
225.67,0.025906,4.5249
225.67,0.025976,4.5277
225.67,0.026029,4.5444
225.67,0.026013,4.5667
225.67,0.02602,4.5525
225.67,0.026037,4.5663
225.67,0.026024,4.5447
225.67,0.025947,4.538
225.67,0.026147,4.5748
225.67,0.025935,4.5478
225.67,0.025954,4.5322
225.67,0.025979,4.5395
225.67,0.025952,4.5268
225.67,0.025982,4.5254
225.67,0.026085,4.551
225.67,0.025907,4.5293
225.67,0.026012,4.5628
225.67,0.026083,4.5645
225.67,0.025916,4.5252
225.67,0.02594,4.5268
